Ack,App_Name,At_Home,Current_Activity,Responsiveness,Goal_Alignment,Intervention_Type,Sleepiness,Prolific_ID,Valence,Satisfaction,Agency,Multitasking,Social_Situation,Stress,Timestamp,Usefulness,Gender,Age,Hour,Weekday,Reactance,Impulsivity,Anxiety,Self-Control,FoMo
True,Instagram,True,-3,48,5,Vibration,3,660b46f30e0078173c658320,3,3,3,No,alone,2,2025-03-13 03:53:55,5,Male,28.0,3,True,3.4,2.6,1.8,2.0,3.8
True,Instagram,True,-3,132,6,SpotOverlay,4,660b46f30e0078173c658320,3,3,1,No,alone,1,2025-03-14 03:10:40,5,Male,28.0,3,True,3.2,2.6,1.8,2.0,3.8
True,Instagram,True,-3,1390,2,Pop-Up,7,660b46f30e0078173c658320,3,3,5,No,alone,1,2025-03-14 11:03:36,1,Male,28.0,11,True,3.0,2.6,1.8,2.0,3.8
True,,True,-3,0,4,SpotOverlay,4,660b46f30e0078173c658320,3,4,6,Yes,friends,0,2025-03-19 21:24:46,1,Male,28.0,21,True,3.0,2.6,1.8,2.0,3.8
True,Instagram,True,-3,1799,5,Pop-Up,7,660b46f30e0078173c658320,3,4,4,No,alone,0,2025-03-14 09:06:57,4,Male,28.0,9,True,3.2,2.6,1.8,2.0,3.8
True,,True,-3,0,4,Pop-Up,5,660b46f30e0078173c658320,3,4,4,Yes,alone,5,2025-03-13 01:23:16,4,Male,28.0,1,True,3.0,2.6,1.8,2.0,3.8
True,Instagram,True,-3,190,5,SpotOverlay,4,660b46f30e0078173c658320,3,4,4,No,friends,6,2025-03-15 13:16:17,5,Male,28.0,13,False,3.4,2.6,1.8,2.0,3.8
True,Instagram,True,-2,3548,5,Pop-Up,4,660b46f30e0078173c658320,3,4,4,Yes,alone,0,2025-03-19 10:52:50,5,Male,28.0,10,True,4.2,2.6,1.8,2.0,3.8
True,Instagram,True,-3,504,4,Pop-Up,2,660b46f30e0078173c658320,3,4,5,No,alone,1,2025-03-13 11:28:44,4,Male,28.0,11,True,5.0,2.6,1.8,2.0,3.8
True,Instagram,True,-3,109,5,Vibration,7,660b46f30e0078173c658320,3,3,3,No,alone,0,2025-03-19 09:22:03,4,Male,28.0,9,True,4.2,2.6,1.8,2.0,3.8
True,Instagram,True,-3,190,6,SpotOverlay,1,660b46f30e0078173c658320,3,2,2,No,alone,0,2025-03-15 13:16:17,5,Male,28.0,13,False,5.0,2.6,1.8,2.0,3.8
True,Instagram,True,-3,45,5,Vibration,8,660b46f30e0078173c658320,3,2,2,No,alone,0,2025-03-14 10:24:32,5,Male,28.0,10,True,3.6,2.6,1.8,2.0,3.8
True,Instagram,True,-3,151,5,SpotOverlay,5,660b46f30e0078173c658320,3,3,2,No,alone,0,2025-03-17 03:37:39,4,Male,28.0,3,True,4.2,2.6,1.8,2.0,3.8
True,,True,-3,0,3,Vibration,6,660b46f30e0078173c658320,3,4,4,Yes,alone,0,2025-03-18 23:57:03,2,Male,28.0,23,True,3.0,2.6,1.8,2.0,3.8
True,Instagram,True,-3,15,5,Vibration,4,660b46f30e0078173c658320,3,3,3,No,alone,0,2025-03-16 04:17:13,5,Male,28.0,4,False,3.8,2.6,1.8,2.0,3.8
True,Instagram,True,-3,61,5,Vibration,5,660b46f30e0078173c658320,3,2,3,No,alone,1,2025-03-14 08:20:58,5,Male,28.0,8,True,3.8,2.6,1.8,2.0,3.8
True,Instagram,True,-3,34,5,Vibration,7,660b46f30e0078173c658320,3,3,3,No,alone,0,2025-03-19 09:38:13,5,Male,28.0,9,True,4.2,2.6,1.8,2.0,3.8
True,Instagram,True,-3,204,5,SpotOverlay,4,660b46f30e0078173c658320,3,1,1,No,alone,0,2025-03-19 03:16:33,5,Male,28.0,3,True,4.0,2.6,1.8,2.0,3.8
True,Instagram,True,-3,16,5,Pop-Up,6,660b46f30e0078173c658320,3,4,5,No,alone,0,2025-03-19 03:32:19,5,Male,28.0,3,True,3.6,2.6,1.8,2.0,3.8
True,Instagram,True,-3,1432,5,Pop-Up,2,660b46f30e0078173c658320,3,4,1,No,alone,1,2025-03-13 11:03:38,5,Male,28.0,11,True,5.0,2.6,1.8,2.0,3.8
True,,False,-3,37,4,SpotOverlay,6,660ff598a3391e9b7d8feab4,4,5,6,Yes,alone,5,2025-03-21 16:01:29,1,Male,53.0,16,True,4.2,2.07,0.2,3.54,1.8
True,,False,-1,0,1,SpotOverlay,3,660ff598a3391e9b7d8feab4,3,1,1,Yes,alone,3,2025-03-21 07:55:57,1,Male,53.0,7,True,4.4,2.07,0.2,3.54,1.8
True,,False,0,0,4,Pop-Up,2,660ff598a3391e9b7d8feab4,4,7,6,Yes,alone,3,2025-03-21 07:37:47,2,Male,53.0,7,True,4.4,2.07,0.2,3.54,1.8
True,,False,2,15,1,SpotOverlay,5,660ff598a3391e9b7d8feab4,4,2,4,Yes,friends,4,2025-03-26 13:24:52,1,Male,53.0,13,True,4.0,2.07,0.2,3.54,1.8
True,,True,-3,40,4,SpotOverlay,4,660ff598a3391e9b7d8feab4,4,4,4,Yes,alone,2,2025-03-25 04:54:35,5,Male,53.0,4,True,3.2,2.07,0.2,3.54,1.8
True,Facebook,True,-3,8,6,Vibration,5,661db80bbbbc4861da7f75dd,4,4,7,No,friends,1,2025-03-29 21:51:30,5,Male,34.0,21,False,4.0,2.27,0.8,3.23,2.4
True,TikTok,True,-3,9,4,Pop-Up,4,661db80bbbbc4861da7f75dd,4,3,5,No,alone,0,2025-03-30 22:15:35,6,Male,34.0,22,False,3.4,2.27,0.8,3.23,2.4
True,Facebook,True,-3,120,6,SpotOverlay,5,661db80bbbbc4861da7f75dd,4,4,5,No,friends,0,2025-03-29 22:26:19,6,Male,34.0,22,False,4.0,2.27,0.8,3.23,2.4
True,TikTok,True,-3,8,4,Pop-Up,4,661db80bbbbc4861da7f75dd,4,5,5,Yes,alone,0,2025-03-30 21:59:02,3,Male,34.0,21,False,3.2,2.27,0.8,3.23,2.4
True,Facebook,True,-3,20,6,Vibration,5,661fde173a4e7fbc73fd8367,5,7,7,Yes,friends,4,2025-02-26 17:50:16,6,Female,37.0,17,True,2.4,2.87,2.8,2.46,5.0
True,Facebook,True,3,19,7,Vibration,5,661fde173a4e7fbc73fd8367,5,7,7,Yes,alone,8,2025-03-03 14:18:40,7,Female,37.0,14,True,4.4,2.87,2.8,2.46,5.0
True,Instagram,True,-2,24,5,Vibration,2,661fde173a4e7fbc73fd8367,5,4,6,No,alone,5,2025-02-26 08:58:51,6,Female,37.0,8,True,4.0,2.87,2.8,2.46,5.0
True,TikTok,True,-3,25,6,Vibration,7,661fde173a4e7fbc73fd8367,5,7,7,Yes,alone,7,2025-02-26 14:02:37,6,Female,37.0,14,True,4.0,2.87,2.8,2.46,5.0
True,Instagram,True,-3,31,6,SpotOverlay,6,661fde173a4e7fbc73fd8367,5,2,3,Yes,friends,0,2025-03-03 21:53:01,1,Female,37.0,21,True,3.2,2.87,2.8,2.46,5.0
True,TikTok,True,-1,75,7,Vibration,7,661fde173a4e7fbc73fd8367,5,7,7,No,alone,3,2025-02-26 08:14:15,7,Female,37.0,8,True,4.4,2.87,2.8,2.46,5.0
True,Facebook,True,3,5,7,Pop-Up,4,661fde173a4e7fbc73fd8367,5,7,7,Yes,alone,8,2025-02-28 09:25:27,7,Female,37.0,9,True,5.0,2.87,2.8,2.46,5.0
True,Facebook,True,3,6,7,Vibration,1,661fde173a4e7fbc73fd8367,5,7,7,Yes,alone,7,2025-02-26 12:49:37,7,Female,37.0,12,True,4.0,2.87,2.8,2.46,5.0
True,Facebook,True,-3,16,7,Vibration,5,661fde173a4e7fbc73fd8367,4,7,6,No,alone,1,2025-02-25 17:32:33,7,Female,37.0,17,True,2.0,2.87,2.8,2.46,5.0
True,Instagram,True,-3,21,6,Vibration,6,661fde173a4e7fbc73fd8367,4,6,6,No,alone,1,2025-02-26 07:18:08,6,Female,37.0,7,True,3.6,2.87,2.8,2.46,5.0
True,,True,3,0,7,SpotOverlay,7,661fde173a4e7fbc73fd8367,5,7,7,Yes,alone,7,2025-02-28 11:31:16,7,Female,37.0,11,True,5.0,2.87,2.8,2.46,5.0
True,Facebook,True,-2,23,4,Pop-Up,6,66293ce3dba0764775195e58,4,6,6,No,alone,3,2025-03-16 23:59:48,5,Female,50.0,23,False,3.8,2.0,0.6,3.69,1.0
True,,True,-2,0,5,Pop-Up,3,66293ce3dba0764775195e58,4,4,3,Yes,alone,2,2025-03-13 10:01:09,3,Female,50.0,10,True,3.8,2.0,0.6,3.69,1.0
True,Facebook,True,-2,5,5,Vibration,7,66293ce3dba0764775195e58,4,5,6,No,alone,3,2025-03-19 08:10:04,5,Female,50.0,8,True,4.0,2.0,0.6,3.69,1.0
True,Facebook,True,-3,118,4,SpotOverlay,8,66293ce3dba0764775195e58,3,4,4,No,alone,0,2025-03-13 00:39:13,5,Female,50.0,0,True,3.4,2.0,0.6,3.69,1.0
True,Facebook,True,-2,75,5,SpotOverlay,7,66293ce3dba0764775195e58,3,4,4,No,alone,2,2025-03-17 00:46:09,4,Female,50.0,0,True,4.0,2.0,0.6,3.69,1.0
True,,True,-3,32,4,Vibration,7,663a8c84b8e7c046d854c8dd,4,4,6,No,friends,6,2025-03-14 23:26:04,2,Male,43.0,23,True,4.6,1.53,0.2,4.77,1.0
True,,True,0,95,1,Vibration,2,663a8c84b8e7c046d854c8dd,2,7,6,No,friends,4,2025-03-16 10:57:17,2,Male,43.0,10,False,4.8,1.53,0.2,4.77,1.0
True,,True,-2,0,1,SpotOverlay,8,663a8c84b8e7c046d854c8dd,2,1,1,No,friends,7,2025-03-16 23:35:13,1,Male,43.0,23,False,5.0,1.53,0.2,4.77,1.0
True,Facebook,True,-3,12,3,Vibration,8,663a8c84b8e7c046d854c8dd,4,3,4,No,friends,4,2025-03-17 23:57:57,1,Male,43.0,23,True,4.6,1.53,0.2,4.77,1.0
True,,True,-1,0,2,SpotOverlay,5,663a8c84b8e7c046d854c8dd,3,2,2,No,friends,5,2025-03-15 09:57:30,2,Male,43.0,9,False,5.0,1.53,0.2,4.77,1.0
True,,True,0,24,1,Vibration,9,663a8c84b8e7c046d854c8dd,1,1,1,No,friends,7,2025-03-16 23:52:41,1,Male,43.0,23,False,5.0,1.53,0.2,4.77,1.0
True,,True,-3,863,5,Pop-Up,1,664521e03117b782ed4fff45,3,7,7,No,alone,0,2025-03-13 21:48:54,4,Male,46.0,21,True,3.8,1.67,0.0,3.77,1.0
True,,True,-3,6,7,Pop-Up,3,664521e03117b782ed4fff45,5,4,7,Yes,alone,0,2025-03-14 21:01:13,4,Male,46.0,21,True,4.6,1.67,0.0,3.77,1.0
True,YouTube,True,-3,9,1,Pop-Up,6,664521e03117b782ed4fff45,5,7,7,No,alone,0,2025-03-15 23:40:14,1,Male,46.0,23,False,4.0,1.67,0.0,3.77,1.0
True,Facebook,True,1,386,4,SpotOverlay,8,6654ec982cb90af6e8bc7219,4,4,7,Yes,alone,6,2025-04-04 20:33:25,2,Male,42.0,20,True,4.6,2.47,1.6,2.31,2.8
True,Facebook,True,0,273,2,Pop-Up,7,6654ec982cb90af6e8bc7219,3,2,6,Yes,alone,6,2025-04-06 22:35:33,2,Male,42.0,22,False,5.0,2.47,1.6,2.31,2.8
True,Facebook,True,-2,330,2,Pop-Up,9,6654ec982cb90af6e8bc7219,3,2,6,Yes,alone,6,2025-04-05 01:46:19,2,Male,42.0,1,False,4.6,2.47,1.6,2.31,2.8
True,Facebook,True,3,71,4,SpotOverlay,9,6654ec982cb90af6e8bc7219,4,5,5,Yes,alone,8,2025-04-02 08:21:05,4,Male,42.0,8,True,4.0,2.47,1.6,2.31,2.8
True,Facebook,True,2,27,5,Vibration,8,6654ec982cb90af6e8bc7219,4,5,6,Yes,alone,7,2025-04-01 11:17:26,5,Male,42.0,11,True,4.2,2.47,1.6,2.31,2.8
True,,True,2,27,2,SpotOverlay,8,6654ec982cb90af6e8bc7219,3,2,7,Yes,alone,7,2025-04-05 13:23:08,2,Male,42.0,13,False,5.0,2.47,1.6,2.31,2.8
True,Facebook,True,-3,38,2,Vibration,9,6654ec982cb90af6e8bc7219,2,2,6,Yes,alone,4,2025-04-05 02:11:53,2,Male,42.0,2,False,5.0,2.47,1.6,2.31,2.8
True,Facebook,True,1,195,3,SpotOverlay,7,6654ec982cb90af6e8bc7219,4,4,6,Yes,alone,6,2025-04-05 10:51:32,4,Male,42.0,10,False,5.0,2.47,1.6,2.31,2.8
True,,True,3,0,1,Pop-Up,9,6654ec982cb90af6e8bc7219,4,3,6,Yes,alone,8,2025-04-02 09:19:15,2,Male,42.0,9,True,4.6,2.47,1.6,2.31,2.8
True,,True,1,0,4,Pop-Up,7,6654ec982cb90af6e8bc7219,4,5,7,Yes,alone,6,2025-04-03 21:21:43,4,Male,42.0,21,True,4.4,2.47,1.6,2.31,2.8
True,Facebook,True,1,11,4,Vibration,7,6654ec982cb90af6e8bc7219,4,4,5,Yes,alone,6,2025-04-06 21:59:29,3,Male,42.0,21,False,4.6,2.47,1.6,2.31,2.8
True,Facebook,True,-1,0,5,Pop-Up,9,6654ec982cb90af6e8bc7219,3,4,6,Yes,alone,6,2025-04-03 10:00:18,3,Male,42.0,10,True,4.8,2.47,1.6,2.31,2.8
True,Facebook,True,-2,47,4,Vibration,8,6654ec982cb90af6e8bc7219,3,3,6,Yes,alone,4,2025-04-04 09:47:23,4,Male,42.0,9,True,4.6,2.47,1.6,2.31,2.8
True,Facebook,True,2,58,2,SpotOverlay,6,6654ec982cb90af6e8bc7219,3,2,6,Yes,alone,7,2025-04-07 14:48:59,2,Male,42.0,14,True,5.0,2.47,1.6,2.31,2.8
True,Facebook,True,-3,8,4,Pop-Up,4,665629a30c7e3f40e8f3d1d5,3,2,5,No,friends,1,2025-03-16 18:20:50,2,Non-binary,32.0,18,False,4.2,2.67,2.0,3.0,3.4
True,Facebook,True,-3,78,4,SpotOverlay,7,665629a30c7e3f40e8f3d1d5,3,4,3,No,friends,2,2025-03-17 20:40:43,5,Non-binary,32.0,20,True,3.6,2.67,2.0,3.0,3.4
True,Facebook,True,-3,38,4,Pop-Up,6,665629a30c7e3f40e8f3d1d5,4,4,6,Yes,alone,3,2025-03-14 17:25:02,3,Non-binary,32.0,17,True,3.6,2.67,2.0,3.0,3.4
True,Facebook,True,-3,105,4,SpotOverlay,4,665629a30c7e3f40e8f3d1d5,4,2,5,No,alone,0,2025-03-13 18:42:40,2,Non-binary,32.0,18,True,3.4,2.67,2.0,3.0,3.4
True,Facebook,True,-3,0,4,Vibration,4,665629a30c7e3f40e8f3d1d5,3,2,6,Yes,alone,2,2025-03-14 11:16:05,2,Non-binary,32.0,11,True,4.2,2.67,2.0,3.0,3.4
True,Facebook,True,-3,135,4,SpotOverlay,4,665629a30c7e3f40e8f3d1d5,4,2,6,No,friends,0,2025-03-16 18:03:39,2,Non-binary,32.0,18,False,4.2,2.67,2.0,3.0,3.4
True,Facebook,True,-3,61,4,SpotOverlay,3,665629a30c7e3f40e8f3d1d5,4,3,6,Yes,alone,1,2025-03-17 14:31:27,2,Non-binary,32.0,14,True,3.6,2.67,2.0,3.0,3.4
True,,False,-1,3,3,Pop-Up,7,665629a30c7e3f40e8f3d1d5,3,3,4,No,friends,5,2025-03-12 14:11:22,2,Non-binary,32.0,14,True,3.6,2.67,2.0,3.0,3.4
True,Facebook,True,-3,85,4,SpotOverlay,7,665629a30c7e3f40e8f3d1d5,4,5,5,Yes,alone,4,2025-03-13 11:06:40,3,Non-binary,32.0,11,True,3.2,2.67,2.0,3.0,3.4
True,Facebook,False,-1,16,3,Pop-Up,7,665629a30c7e3f40e8f3d1d5,3,3,4,No,friends,5,2025-03-12 14:09:35,2,Non-binary,32.0,14,True,3.4,2.67,2.0,3.0,3.4
True,Facebook,True,-3,178,4,Pop-Up,7,665629a30c7e3f40e8f3d1d5,2,4,4,No,alone,7,2025-03-11 15:52:58,5,Non-binary,32.0,15,True,2.6,2.67,2.0,3.0,3.4
True,Facebook,True,-3,71,5,SpotOverlay,6,665629a30c7e3f40e8f3d1d5,4,5,4,No,alone,0,2025-03-17 09:16:15,4,Non-binary,32.0,9,True,3.6,2.67,2.0,3.0,3.4
True,Facebook,False,-2,4,4,Pop-Up,3,6658b1babc17230af657c303,3,5,5,No,alone,3,2025-03-11 06:13:45,3,Male,39.0,6,True,3.0,1.6,0.8,3.46,1.6
True,Facebook,True,-3,44,4,Vibration,6,6658b1babc17230af657c303,3,4,4,No,friends,0,2025-03-09 23:17:30,4,Male,39.0,23,False,3.8,1.6,0.8,3.46,1.6
True,Facebook,True,-2,21,1,SpotOverlay,4,6658b1babc17230af657c303,2,2,3,No,friends,7,2025-03-11 22:16:26,1,Male,39.0,22,True,4.0,1.6,0.8,3.46,1.6
True,Facebook,True,-1,24,4,SpotOverlay,6,6658b1babc17230af657c303,3,4,4,No,alone,4,2025-03-14 08:35:13,4,Male,39.0,8,True,3.0,1.6,0.8,3.46,1.6
True,Facebook,False,0,58,5,Vibration,7,6658b1babc17230af657c303,3,5,4,No,alone,2,2025-03-10 22:53:08,5,Male,39.0,22,True,3.2,1.6,0.8,3.46,1.6
True,Facebook,False,-1,31,4,Vibration,7,6658b1babc17230af657c303,4,5,4,No,alone,3,2025-03-12 23:21:19,6,Male,39.0,23,True,3.0,1.6,0.8,3.46,1.6
True,TikTok,True,1,324,5,Pop-Up,7,665910d96668b5777caab931,3,4,7,Yes,friends,7,2025-03-10 01:09:38,4,Female,40.0,1,True,5.0,2.27,2.0,2.69,3.8
True,TikTok,True,2,200,4,Vibration,6,665910d96668b5777caab931,3,5,7,Yes,friends,6,2025-03-13 23:57:07,4,Female,40.0,23,True,5.0,2.27,2.0,2.69,3.8
True,TikTok,True,1,34,4,Vibration,7,665910d96668b5777caab931,3,6,7,Yes,friends,6,2025-03-10 00:47:49,4,Female,40.0,0,True,4.0,2.27,2.0,2.69,3.8
True,,True,1,13,2,Pop-Up,7,665910d96668b5777caab931,1,2,2,Yes,friends,7,2025-03-10 23:56:36,2,Female,40.0,23,True,5.0,2.27,2.0,2.69,3.8
True,TikTok,True,-1,126,3,SpotOverlay,8,665910d96668b5777caab931,3,3,5,Yes,friends,5,2025-03-12 11:46:37,2,Female,40.0,11,True,5.0,2.27,2.0,2.69,3.8
True,,True,1,5,4,Pop-Up,7,665910d96668b5777caab931,3,6,7,Yes,friends,6,2025-03-10 23:35:10,4,Female,40.0,23,True,5.0,2.27,2.0,2.69,3.8
True,TikTok,True,2,249,6,Vibration,7,665910d96668b5777caab931,3,5,7,Yes,friends,6,2025-03-14 23:56:48,4,Female,40.0,23,True,5.0,2.27,2.0,2.69,3.8
True,TikTok,True,1,2043,4,Pop-Up,7,665910d96668b5777caab931,3,5,6,Yes,friends,6,2025-03-10 00:31:03,4,Female,40.0,0,True,4.2,2.27,2.0,2.69,3.8
True,,True,1,109,5,SpotOverlay,7,665910d96668b5777caab931,3,3,1,Yes,friends,7,2025-03-14 00:16:48,3,Female,40.0,0,True,5.0,2.27,2.0,2.69,3.8
True,TikTok,True,1,90,4,Vibration,7,665910d96668b5777caab931,3,4,4,Yes,friends,5,2025-03-11 00:48:22,4,Female,40.0,0,True,5.0,2.27,2.0,2.69,3.8
True,,True,1,278,4,Vibration,7,665910d96668b5777caab931,3,5,6,Yes,friends,6,2025-03-14 00:40:06,4,Female,40.0,0,True,5.0,2.27,2.0,2.69,3.8
True,TikTok,True,-2,295,6,Pop-Up,6,6659e2efdb732dbd7f707a98,4,5,6,No,alone,4,2025-03-05 05:06:32,4,Male,20.0,5,True,4.0,3.0,1.8,2.38,3.8
True,TikTok,True,-3,20,1,Pop-Up,5,6659e2efdb732dbd7f707a98,2,1,2,No,alone,5,2025-03-05 05:13:38,1,Male,20.0,5,True,4.8,3.0,1.8,2.38,3.8
True,TikTok,True,-2,19,5,Vibration,6,6659e2efdb732dbd7f707a98,4,5,3,No,alone,3,2025-03-04 22:47:05,5,Male,20.0,22,True,3.8,3.0,1.8,2.38,3.8
True,TikTok,True,-3,11,5,Pop-Up,7,6659e2efdb732dbd7f707a98,4,5,7,No,alone,4,2025-03-05 04:26:25,5,Male,20.0,4,True,4.0,3.0,1.8,2.38,3.8
True,TikTok,True,0,69,5,SpotOverlay,8,6659e2efdb732dbd7f707a98,4,5,6,Yes,alone,5,2025-03-03 16:05:34,4,Male,20.0,16,True,4.2,3.0,1.8,2.38,3.8
True,TikTok,True,-1,22,2,SpotOverlay,7,6659e2efdb732dbd7f707a98,2,3,1,No,alone,5,2025-03-03 05:18:04,4,Male,20.0,5,True,1.8,3.0,1.8,2.38,3.8
True,,False,-3,2,4,Pop-Up,4,6659f68e2b387f043c276d92,5,4,7,Yes,alone,1,2025-03-15 14:10:43,1,Male,33.0,14,False,4.6,2.53,1.6,3.0,2.6
True,,True,-3,0,3,Pop-Up,5,6659f68e2b387f043c276d92,5,1,7,Yes,friends,1,2025-03-16 20:32:02,1,Male,33.0,20,False,4.8,2.53,1.6,3.0,2.6
True,,True,-3,93,2,Vibration,8,6659f68e2b387f043c276d92,4,3,7,Yes,friends,1,2025-03-17 00:05:04,3,Male,33.0,0,True,5.0,2.53,1.6,3.0,2.6
True,Instagram,True,-2,23,2,SpotOverlay,6,6659f68e2b387f043c276d92,4,4,7,Yes,alone,2,2025-03-12 07:39:49,2,Male,33.0,7,True,4.6,2.53,1.6,3.0,2.6
True,YouTube,False,0,125,5,Vibration,3,6659f77ee4fd69fa455cc86a,4,5,4,Yes,friends,4,2025-04-04 15:18:24,7,Female,38.0,15,True,2.4,3.0,2.8,1.62,2.2
True,Instagram,True,-3,398,6,Pop-Up,6,665a081994dc662744486887,4,4,3,No,alone,2,2025-03-18 23:26:06,6,Male,24.0,23,True,3.8,2.2,1.2,2.69,4.6
True,Instagram,True,-3,57,5,Vibration,3,665a081994dc662744486887,3,4,4,No,alone,7,2025-03-20 04:03:47,5,Male,24.0,4,True,4.0,2.2,1.2,2.69,4.6
True,Instagram,True,-3,33,4,SpotOverlay,6,665a081994dc662744486887,4,4,5,Yes,alone,3,2025-03-16 20:59:33,4,Male,24.0,20,False,3.6,2.2,1.2,2.69,4.6
True,Instagram,True,-2,38,4,Vibration,4,665a081994dc662744486887,4,4,7,Yes,alone,3,2025-03-16 17:55:11,4,Male,24.0,17,False,3.0,2.2,1.2,2.69,4.6
True,TikTok,True,3,190,4,Vibration,1,6674289815bec3913b84eed5,3,5,4,No,alone,4,2025-02-23 15:51:30,5,Male,19.0,15,False,3.0,2.27,1.4,2.62,1.0
True,TikTok,True,-3,35,5,SpotOverlay,4,6674289815bec3913b84eed5,3,5,4,No,alone,5,2025-02-20 23:39:29,6,Male,19.0,23,True,2.4,2.27,1.4,2.62,1.0
True,TikTok,True,-3,207,3,SpotOverlay,1,6674289815bec3913b84eed5,3,3,4,No,alone,2,2025-02-26 18:54:17,4,Male,19.0,18,True,4.0,2.27,1.4,2.62,1.0
True,TikTok,True,3,146,4,SpotOverlay,1,6674289815bec3913b84eed5,3,5,6,No,alone,5,2025-02-23 16:22:57,5,Male,19.0,16,False,3.4,2.27,1.4,2.62,1.0
True,TikTok,True,3,5,6,Pop-Up,2,6674289815bec3913b84eed5,4,6,6,No,friends,4,2025-02-23 12:50:05,6,Male,19.0,12,False,3.0,2.27,1.4,2.62,1.0
True,YouTube,True,-2,1,4,Vibration,7,66774233add67a4a8e71398e,3,4,6,Yes,alone,1,2025-03-28 23:47:43,3,Male,52.0,23,True,4.0,1.8,1.8,3.62,3.2
True,TikTok,True,-3,34,4,SpotOverlay,7,66be3ed60ce8896e4feb1003,4,2,3,Yes,alone,0,2025-03-01 22:17:19,3,Female,50.0,22,False,3.8,2.27,0.4,3.15,2.4
True,Instagram,True,-3,164,1,Vibration,1,66be3ed60ce8896e4feb1003,4,5,4,Yes,alone,0,2025-02-28 11:25:26,1,Female,50.0,11,True,4.2,2.27,0.4,3.15,2.4
True,TikTok,True,-2,92,5,Vibration,5,66c5fd9cd88ff2690f682cec,4,3,3,Yes,alone,3,2025-02-26 16:43:41,6,Female,59.0,16,True,3.0,2.53,0.0,4.08,1.0
True,Facebook,True,3,55,7,Vibration,3,66ce36b5ec965c47b1884230,5,6,7,No,alone,2,2025-03-16 05:50:14,7,Male,56.0,5,False,4.2,2.67,2.2,2.54,1.0
True,Facebook,True,-1,27,7,SpotOverlay,2,66ce36b5ec965c47b1884230,2,7,7,No,alone,9,2025-03-19 00:48:46,7,Male,56.0,0,True,3.8,2.67,2.2,2.54,1.0
True,Facebook,True,-2,75,5,Pop-Up,8,66ce36b5ec965c47b1884230,4,5,7,No,alone,6,2025-03-13 06:50:26,6,Male,56.0,6,True,5.0,2.67,2.2,2.54,1.0
True,Facebook,True,2,89,6,SpotOverlay,3,66ce36b5ec965c47b1884230,4,4,5,No,alone,5,2025-03-13 05:35:43,5,Male,56.0,5,True,3.8,2.67,2.2,2.54,1.0
True,Instagram,True,-3,7,6,Vibration,7,66d1a7a177452f9dc664c908,4,6,2,Yes,alone,0,2025-02-23 16:24:11,6,Female,43.0,16,False,3.0,2.53,0.8,2.62,4.8
True,Facebook,True,-2,33,3,Pop-Up,3,66d1a7a177452f9dc664c908,4,3,4,Yes,alone,0,2025-02-21 17:30:24,5,Female,43.0,17,True,3.2,2.53,0.8,2.62,4.8
True,Facebook,True,-3,86,6,Pop-Up,7,66d1a7a177452f9dc664c908,4,6,2,Yes,alone,1,2025-02-26 22:28:49,6,Female,43.0,22,True,2.0,2.53,0.8,2.62,4.8
True,Instagram,True,-3,7,5,Vibration,3,66d1a7a177452f9dc664c908,5,6,4,Yes,alone,0,2025-02-22 15:03:50,5,Female,43.0,15,False,3.4,2.53,0.8,2.62,4.8
True,Facebook,True,-3,15,2,Vibration,3,66d1a7a177452f9dc664c908,3,2,1,Yes,alone,1,2025-02-24 15:28:33,2,Female,43.0,15,True,4.2,2.53,0.8,2.62,4.8
True,,False,-3,18,6,Pop-Up,9,66de746bcfef35f46e85ed0f,3,4,4,No,alone,2,2025-03-24 11:40:57,6,Female,59.0,11,True,3.0,2.4,1.8,3.0,4.0
True,Facebook,False,-2,331,2,Vibration,6,66de746bcfef35f46e85ed0f,2,4,6,Yes,friends,4,2025-03-24 08:58:34,4,Female,59.0,8,True,4.0,2.4,1.8,3.0,4.0
True,TikTok,True,-3,0,6,Pop-Up,7,66df49caa6df07d77078a5fd,5,7,7,No,friends,0,2025-03-31 05:07:19,7,Female,41.0,5,True,3.0,2.47,2.0,3.15,2.4
True,TikTok,True,-3,177,3,SpotOverlay,6,66df49caa6df07d77078a5fd,2,3,1,No,friends,1,2025-04-03 06:19:25,2,Female,41.0,6,True,3.8,2.47,2.0,3.15,2.4
True,TikTok,True,-3,922,7,Pop-Up,7,66df49caa6df07d77078a5fd,5,7,7,No,friends,2,2025-03-31 12:15:03,7,Female,41.0,12,True,2.6,2.47,2.0,3.15,2.4
True,TikTok,True,-3,649,3,SpotOverlay,8,66df49caa6df07d77078a5fd,5,6,5,No,alone,0,2025-04-01 11:55:05,6,Female,41.0,11,True,2.4,2.47,2.0,3.15,2.4
True,TikTok,False,-3,55,5,SpotOverlay,9,66df49caa6df07d77078a5fd,3,1,1,No,friends,2,2025-04-05 19:00:33,4,Female,41.0,19,False,4.8,2.47,2.0,3.15,2.4
True,TikTok,True,-3,2970,7,Pop-Up,6,66df49caa6df07d77078a5fd,4,7,7,No,alone,1,2025-04-04 10:25:08,5,Female,41.0,10,True,4.4,2.47,2.0,3.15,2.4
True,TikTok,True,-2,33,4,Vibration,4,66df49caa6df07d77078a5fd,3,2,7,Yes,alone,0,2025-03-31 05:52:23,3,Female,41.0,5,True,3.6,2.47,2.0,3.15,2.4
